"","Early_stage","Intermediate1_stage","Intermediate2_stage","Intermediate3_stage","Late_stage"
"plrg-1",7.88266686555007,7.29562303729171,6.55544803450693,6.46490742697863,6.3502086828855
"dgk-4",7.28016872605336,5.90361330957392,6.72409170378683,6.7620952341604,6.76226111541504
"tag-141",3.37277686870219,3.47978156857573,4.8134677863966,5.43968036622678,3.23942654684772
"tag-147",5.92637371596015,5.67901785649433,4.73200965507161,4.85235861805699,5.98164367547647
"hke-4.2",7.57856850762063,8.84997034802826,8.48174477997408,7.35949420993635,5.70596117982867
"cpna-1",3.99637269769281,4.32758777105058,6.92264546663941,6.78455993839716,6.4515017555552
"ten-1",6.17028799631721,7.11928761086639,7.69729876718984,7.30246463507326,5.35767134334517
"kcc-1",5.56948061363593,4.81720014811071,6.86434838782535,6.28888091689704,7.29600825018068
"tag-163",5.33556723624639,5.9167066148455,10.0754153734408,11.9218441275075,10.3846576857099
"mtrr-1",7.39430067806246,7.29358773226397,8.72538702668911,8.57418970815299,7.4259020382323
"rimb-1",3.29609572541208,3.45703970759506,4.13396842901683,6.3095748912271,5.73111552904172
"tdp-1",7.49618942958058,7.66160392531181,7.41924898193234,6.37624223315423,6.32249520527251
"tam-1",8.71567430873222,8.70530552664427,7.89536261116035,5.60738299779147,6.44630358206098
"tap-1",5.61800477915011,6.56135284728331,6.12358139736667,6.46508126044506,5.78044834433365
"tax-6",4.62938730904618,6.1065531375402,8.06381981603954,8.48604614506996,8.64445672416268
"tba-1",11.7160723011799,11.0264474107703,10.4888385773568,8.49984278992937,7.91284528604591
"tba-2",10.651290027801,10.1809366771502,8.26690826096832,8.25085051729897,9.27092791032653
"tba-5",3.23942654684772,3.23942654684772,4.71768883725216,6.19940325705251,4.86774636649195
"tbb-1",10.8774279921687,10.6924166969409,9.29242380778328,8.09637237694705,8.28998752227007
"tbb-2",11.8399934865227,11.0685381029188,10.8310859844153,9.46127535195271,9.45316772527794
"tbb-4",3.36394952748204,6.78933975376936,7.85620896620887,6.77408039922993,5.66267384365188
"tbg-1",8.13317304085388,8.14173454069597,7.12135648917118,6.4017677608389,5.5850307450716
"tbh-1",4.25204608016006,3.88857505203694,5.25236303989591,6.39633666836149,6.91450513466261
"tbp-1",7.72463179671846,6.62230655562461,6.31750937704653,5.81739168865315,6.78790251116838
"tbx-2",5.9137695742044,8.1580459140721,7.70673351690381,6.20150211551336,6.08654777013557
"tbx-7",4.54893502308927,6.31512069579712,3.7330445174529,3.23942654684772,3.23942654684772
"tbx-8",5.55187410491975,7.02489743378929,4.16205386744294,3.59955014935014,3.23942654684772
"tbx-9",6.56080797146789,6.17288264902377,3.76009880419336,3.50120682249318,3.23942654684772
"tbx-11",9.08657089251693,6.32759507858853,3.6889650182898,3.23942654684772,4.1615873617396
"tbx-33",6.28870202819316,3.3158109214533,3.3583848009979,3.69816408215735,3.23942654684772
"tcl-2",5.44491704580967,7.74900964677782,6.65416831374703,4.20287237509045,5.61705239417867
"tdc-1",7.22271168471602,4.91846346931726,6.18958994668769,7.78776104720459,7.99887222707065
"teg-1",6.60032674014029,6.32965398202124,5.34963877965427,4.94001911874014,5.33647673995617
"tfg-1",7.93735559569699,8.72806981677865,10.1721383460693,10.6314820438814,9.09857606035983
"tgt-1",5.80859464266891,6.32100548478553,5.91862531427606,4.41712600234602,4.67550317342283
"tgt-2",6.19856282631928,6.60044764895642,5.22611116630395,5.04948112418853,5.36123164970149
"thk-1",7.8760234787297,7.86911431671397,6.17256966462656,7.5073119728807,5.67761625087679
"tir-1",6.73033121640388,8.47465450652191,8.2734036115473,7.28745942103109,7.51373401927973
"tlf-1",8.01255761596913,7.99909072372896,7.09917304486584,6.38944331286089,6.78740195707942
"tli-1",6.13147428564166,7.07693450039244,7.41470568174686,6.95918674918933,6.44031337318913
"tlp-1",7.06587087383815,7.97831676443732,7.95138798698026,7.70350187727884,6.08215667676522
"tmd-2",3.31145202652579,4.4271859171018,8.4052585592164,6.73735700500993,6.37072706048074
"tnc-2",3.61633845746007,4.01805292095131,5.49125635523385,8.79557060850557,11.3838329745889
"tni-1",4.09398700086532,6.08932181253877,10.7451362946177,11.5300269388238,12.0073435108751
"tni-3",3.71388621910265,3.93010224168756,5.07142424643057,5.47191835093111,7.56688341915091
"tni-4",4.13243120948088,4.41967277490821,7.22505717583423,11.5063435194916,13.0469649040795
"tnt-2",4.83894033531388,5.55674149254758,7.10987240837015,9.01760781715442,10.4715725427983
"tnt-3",3.71946325016122,5.79625618398734,10.2017168229471,9.62637529639943,8.47297852858282
"tnt-4",3.49995393387032,3.89505524347133,4.44687719613293,7.44238032835765,9.22313170388521
"toh-1",3.6960497264848,3.72018347570477,3.48399745435233,4.01438214704105,6.45110836365003
"dpy-31",4.1778018257971,5.3072184550496,6.70884479244238,7.04951455686836,5.7975496550394
"tom-1",3.67859809606961,4.48996724920756,5.18295408361281,5.55358339819377,6.68952104553103
"top-1",10.3079778274101,10.3946854602534,9.4837308139534,8.36717415563224,8.58976041819796
"tpa-1",4.35189088667799,4.66547681705183,6.24500524474212,7.77584912559934,8.9755576550353
"tpi-1",6.92511671159948,7.13569363524832,7.38882216201357,8.01152829270191,8.66472015808
"tps-1",4.67348895464938,5.09828455839058,6.24710387702981,4.81985069606811,7.27127704292566
"tps-2",4.94945642761372,4.99142471634765,4.64876111922364,5.54674807975567,6.76636578502573
"tra-1",6.702333968853,4.72099264968987,6.44764326340604,8.01863663356017,8.92585124383815
"tra-2",6.84947141342072,6.61560376076562,5.61480202794245,8.21635542543288,7.33038492186616
"tre-3",4.52517189279636,4.10556291290149,4.12294649795562,6.67485609581898,5.14291557499172
"trm-1",6.43202814830391,7.21804850319218,5.69217764125497,5.55521580912701,5.62259254301642
"trp-1",3.23942654684772,3.33096674566049,3.79501086192638,3.95013941402404,5.43953380186095
"tars-1",7.91384461188151,7.16402761337413,7.86947905704661,9.52184718066926,9.4634447854878
"trt-1",5.9607264966837,4.52618888099556,4.56301801205899,4.537491762985,4.47870644355782
"try-1",6.76089740270733,4.98622773260009,4.42288671695847,3.58319478945736,4.26783511848228
"tsn-1",6.03430569052742,7.10120484248597,8.13217220303536,8.22831064267131,7.47221407369806
"tsp-7",3.693761151711,4.50163365944689,4.94512450849978,7.12607054406601,6.50668875879452
"tsp-8",3.40238822919776,3.55247575894801,4.26696770453368,5.65800051322407,7.86584331540125
"tsp-9",6.31813010874659,8.4026853704478,6.16519560873854,6.34932921693947,5.31691813390499
"tsp-10",3.37376975184177,3.31995023285719,4.40970576649783,4.74388748810565,4.73470452161467
"tsp-11",3.23942654684772,3.64986742372793,6.1542108967609,5.01474333211294,3.82398423813753
"tsp-12",8.36922202451197,7.36948504541807,7.15971777347965,7.02166527287097,7.28285592525849
"tsp-13",3.38580866815338,4.7667283668569,5.56804888424636,6.44252212167545,4.01138696605507
"tsp-14",4.06612621052085,6.63138110578571,8.10152865768777,7.99282054437175,4.85576973443439
"tsp-15",3.23942654684772,4.47189663441592,6.52266919243801,7.47045667307146,8.66278985634621
"tsp-16",3.23942654684772,5.07832419321819,6.3173390931455,4.17492268953055,4.07817692858631
"tsp-17",4.2370612854738,6.38825308097472,7.33564270190252,6.49723748303622,3.97431069770027
"tsp-20",3.77319740870766,4.81605749284092,7.35559138577779,5.50406849725311,3.88574958934849
"ttb-1",7.74283911172306,7.66275395045082,6.51643644012827,4.91138008666265,5.44383343082838
"tth-1",7.19750963230807,9.69051323132417,9.97363700369764,9.93911824743477,7.81859482407193
"tts-1",3.77400609870483,5.13111627387104,6.29099222942062,8.09874214357148,9.15218413930171
"tts-2",3.99165841497764,4.67362195602755,8.8483195456125,12.3374415159475,12.1267418915104
"ttx-1",3.42531685200792,5.89014093591994,6.9095718248389,6.7309171645701,4.77809275846559
"tub-1",3.67021807236405,3.6138527826053,7.12013184009372,7.45514729342989,6.74852406094208
"twk-7",3.30042130365077,3.58281554977457,4.5121705572587,6.04665772199798,7.50746932179328
"twk-8",3.6432025559944,3.78873232556504,4.64270583831518,6.17580114020347,6.48761639805617
"twk-11",3.30206180802704,3.4943603993667,6.60616707528529,8.40406807021998,3.93941492367891
"twk-13",3.63908338342226,3.66838451859432,4.7546498530075,6.71770093259479,5.96793647115456
"twk-17",3.42081709011721,3.62051563592702,3.67410944023511,4.82640188120229,4.75143047968036
"twk-18",3.7124074461481,4.01229108091877,8.39570566020469,7.79326873761617,8.58611310688276
"twk-24",3.49329137679646,3.75252892581538,3.57211163468316,4.64039208008071,5.97146923999492
"twk-31",3.65741600489458,4.34474840298569,7.85606318316832,6.14509098766939,5.85081042620568
"uba-1",8.28408635925159,6.13264504099364,6.74509151256128,7.6419860303732,8.5471557570058
"uba-2",7.82434403246504,6.22399561476956,4.98915562398391,6.00340473915526,5.68775601962619
"ubc-3",9.45072338858397,9.57587047432326,8.48098654998055,7.03884389261651,6.65405736467846
"ubc-7",8.89434530663894,7.10121395541785,7.72651897154588,6.97297624930123,7.57098204990673
"ubc-9",11.0860852510161,9.60108675752074,9.24490909007922,10.1739915962153,10.7341483941908
"ubc-12",7.82397775395742,7.00110308714496,6.25005239347455,6.47666700580386,6.45372677786949
"ubc-13",8.36587398947436,7.56470388305113,7.69709197123336,8.36369585319156,8.18142364231834
"ubc-14",6.68282533748141,7.57572550983382,7.05774113738942,6.20421563929896,6.1375373503196
"ubc-16",7.75067381453502,8.08521473619407,7.09979621339219,7.3319818735252,7.02084194100893
"ubc-18",10.6736002154918,9.73784163776878,8.65976779286802,8.58623267788898,8.10847187165682
"ubc-19",5.51447069348224,6.67979629972972,5.81493752794082,4.49320238464679,4.69034017876394
"ubc-22",3.91191007272808,4.57503669038975,3.35415488740877,3.48183512764018,4.54020393636152
"ubc-25",9.19056890512819,8.04933964114322,8.04261459610701,7.42624579624791,6.28578352258987
"ubh-1",5.52334166276429,5.86448635803267,6.79593014804498,6.75067972674126,4.59991659327269
"ubh-3",6.93312970593937,6.64178453146672,5.86107762228196,5.58719094681196,5.35848681243168
"ubh-4",8.0489619123481,8.7545020816068,6.8770854807472,6.13272300982683,5.65382331692072
"ubl-1",7.6240292383177,9.54328740340554,10.0398667514681,10.1641515024083,10.7827336163325
"ubl-5",8.02958189582655,8.07644786906544,7.16861401304307,6.27214436191409,6.40368475335638
"ubq-1",11.0412929524357,10.7892854687007,10.4480064131529,9.19897660634379,9.19010257151509
"ubq-2",8.34174098561301,10.0692956727551,10.7879769948271,11.6032834032956,12.1444763566632
"uev-3",6.41006090466976,6.57966014731865,5.65790272341648,5.41699677560047,4.74669182221933
"ufd-2",7.92771369610179,7.33309327195508,7.00036271071511,6.08214446851272,6.17807648675771
"ula-1",7.43002717250408,6.37934382117197,5.79721821462935,5.42763030147593,4.90181371960223
"ulp-2",7.91743004073852,7.64394766610449,6.16932858802694,5.96586236919678,7.18535261997165
"unc-1",3.54370142426632,3.816719897962,7.1792975118092,9.03091132767313,8.32883099984272
"unc-2",4.49697102888424,5.24487297653197,6.59455428237256,7.13161033580526,7.61468844725803
"unc-3",3.29724749314875,5.22714892416559,7.30144373770705,6.53904904981801,5.24659536108142
"unc-5",7.46277299100254,9.19530844051044,9.94554595968759,10.2522535973146,8.3378247013436
"unc-6",6.11344388481114,7.24746623316788,8.18668877792678,7.9087800724233,4.94585604161861
"unc-7",3.43237659242033,3.57894420871286,5.08772859835776,6.92420897176002,7.09340630875493
"unc-9",3.3659564892751,3.46962282250333,4.8414788191787,6.76383472683609,7.14030005804292
"unc-10",3.82823002224981,4.25571005980983,5.22005220519079,5.77390589181737,5.48296537946757
"unc-11",5.24961187748525,5.22331859929413,7.25977511086208,7.4767480730413,7.11695158271058
"unc-13",3.39639658676096,3.97557340773562,5.75516125729109,8.11970607026826,7.98470512908081
"unc-14",4.71853113211182,5.30700325433298,6.9979955401999,6.3691616040532,6.39697270828487
"unc-15",5.02255752506155,6.04478272047567,10.354265601852,11.0338550658377,12.3262861834204
"unc-17",3.69141165131294,3.43073542964069,3.23942654684772,5.57877070579426,7.01970777328235
"unc-18",6.22257919912951,6.74815952430158,7.08076061869517,7.73122790326526,8.08625021857353
"unc-22",4.1061244116826,4.27059326827364,6.16077775587653,7.45155379263112,10.0397663799736
"unc-23",3.5401395954593,4.18315758395395,7.86382213441942,7.35281816111277,7.27520442446114
"unc-24",3.29066342586736,3.74185529384217,5.54535521917526,5.47701691697637,3.60447567910632
"unc-25",3.29472102438785,3.38833702112303,3.49142510821693,4.84382775770695,6.58558893430673
"unc-26",5.54102865076458,5.71705165256915,6.45956358021251,7.15333762591645,6.74677567385923
"unc-27",5.08731223028141,6.96387050362607,8.58967938513077,10.3540977181011,11.1483517123408
"unc-29",3.52526676756854,4.49907706386168,4.93395777844124,5.86444430762757,4.41007534906725
"unc-30",4.86101382325255,4.53010712330269,6.26121813222222,6.83193211179837,5.89354915112756
"unc-33",6.55471112925226,7.40978738526295,7.751005876564,6.43869542054092,5.65980072686023
"tln-1",5.62914894747307,7.39077084071228,8.97073957434485,9.17925538660345,8.6372432830999
"unc-36",3.59392208503749,3.44156099862518,6.53365663502774,8.6942399098286,7.3114844000453
"unc-37",9.7552441897123,9.78449541387524,9.19363298148729,7.00320915208797,5.95379454093166
"unc-38",3.49829441459577,3.45137335229551,5.85986977368349,6.81972160332897,5.3341441625548
"unc-41",3.34198927400775,3.64681834722409,5.46750005746992,7.13921182256953,6.69683140883556
"unc-42",3.23942654684772,4.73206128841038,8.17447256089778,7.21830634423937,5.60499535591367
"unc-43",4.82374372656264,5.48187561768836,8.97774472617965,9.51038410018613,9.29687136802554
"unc-44",6.85164867016898,9.64216034128427,11.0177087013555,10.646956170246,10.4815299350458
"unc-45",7.29578422666894,6.76687260185476,8.62416534534209,8.8499743867263,6.78938707989749
"unc-49",3.84611233583698,4.62964514881014,5.9497787792855,6.65923374053974,6.90851460564729
"unc-51",5.55726404443217,6.34989571109678,7.14836153727378,6.9035692855036,6.9503887378026
"unc-52",4.31885427051797,5.51143444999821,9.7996099832459,9.75489359430946,9.70702090373601
"unc-53",3.61947633283313,4.85229699030476,7.86241018962596,8.37446635948221,6.17995116179586
"unc-54",5.20617043011655,6.12405548202287,9.19579996737591,10.3891016972523,12.0680371419699
"unc-57",7.16720448264041,5.31014912059026,6.20586479745714,7.30257244402294,8.39795028131916
"unc-58",3.38588892284999,3.58473340317999,3.44975618122902,5.24956517143422,4.9896331734935
"unc-60",4.2739029344256,6.75788156101559,10.5770470010691,10.9344796522414,8.63826191507753
"unc-61",9.00716228227487,8.75415678583835,5.86825891985449,6.8403613265069,7.71880052620063
"unc-62",8.38519738246603,10.0493553127145,9.71235863912734,9.2534953359035,8.28807369579008
"unc-64",4.69941030196098,7.23050247566321,8.78176031448135,6.22016508850544,6.79747598950122
"unc-68",4.39422742329661,5.29232474467905,8.30578820978978,7.66080152859223,7.84228069438598
"unc-69",7.16020484598299,8.22390436992994,8.39042212839531,8.13951370727168,6.7052722156749
"unc-70",6.88260481827252,8.59912702090454,10.3136623202779,9.94619852116273,9.48574161937673
"unc-73",6.58214527816488,7.67495080005317,8.04704956020722,7.02123399675357,8.32180037787419
"unc-76",7.81409179180581,7.4292139198287,8.23540810415317,9.11190286167264,8.81126153906546
"unc-78",6.4825487607613,7.46571834934622,8.20629631147242,7.29529377926327,6.55607478257917
"unc-79",3.63060021552128,3.59343187216089,5.14794229612783,6.18869530898171,6.5211593460915
"unc-80",4.14796717790524,3.76608603329304,5.29865904052156,6.30385656866252,6.72875279317287
"unc-82",3.80881671009899,4.9879530587033,7.45987562583191,6.50639432871553,6.80281348108597
"unc-83",5.85547504019241,7.54953174093363,9.17569423696803,8.65614546519773,8.06861974314955
"unc-84",8.05924229590003,8.72274672745371,7.47010680278242,6.06595263825915,6.50720716994428
"unc-85",8.2707739686536,8.00163946734175,6.6145254267268,6.2281805563823,5.62548292858394
"unc-86",3.60623577896657,5.29845358736507,7.95746469415776,6.93182327267247,6.30392999966252
"unc-89",4.35415540278713,4.90577540048446,7.71226226514903,8.77758077640556,10.1465919027587
"unc-93",3.71680290967689,3.43843227457714,3.71916775146887,4.58263034122141,5.99763631977429
"unc-94",6.88254095135726,6.57403883147522,7.68951272654628,7.60018143310533,8.19273331259272
"unc-95",3.66893503322063,5.00310736805196,7.78309268778414,6.86622049036739,6.3301970766105
"unc-96",3.53998896739602,5.2567557325991,7.44566771625547,7.56297432401294,8.36103211836168
"unc-97",7.31002669440101,9.6916759013389,10.5020013808108,10.3767715045281,9.31880943749754
"unc-98",3.87924064083207,4.97243449914869,6.85286871063536,5.99162541514523,5.54021776796163
"unc-103",4.13462139035137,4.82547760819819,5.86239461734472,7.38761353318024,7.28151955055525
"unc-104",4.46802783824225,3.56366024676551,5.93222917700577,6.24562469514125,6.40046455766587
"unc-105",3.36940928365227,3.73299490319753,4.68748837983387,5.58294997306015,5.29260965966468
"unc-112",6.58647777912003,7.67601334521252,8.32820679302879,8.83726424943505,8.22322278021429
"unc-115",6.3838241969821,8.60216252847847,10.1998106407823,9.64590529761351,8.62851621624188
"unc-116",6.93154853101698,8.10244426510151,9.87776951515605,9.94716904280615,9.4101938875958
"unc-119",8.01796785372756,8.33004378196211,7.72841495424995,6.94621429180714,6.33834651977681
"unc-120",6.31995755872918,8.99805413310355,9.22018532527275,8.64183264907049,6.21848131472616
"unc-129",5.4426043838388,6.78876562838718,8.238595404499,8.17174533126825,6.17991435299973
"unc-130",6.28586347295977,8.62181208456222,7.60790278692226,5.75157940113358,5.83410241940526
"usp-14",8.7400636935524,7.00017609382615,6.29451967776508,7.10047601440717,6.28517635465972
"cal-5",4.8424795920967,5.91746743336423,7.51081293932116,7.44396560456226,8.76239003006366
"gyg-1",4.46391617436114,4.15905161320119,5.56055891975702,6.64835998954462,8.89994037678401
"slcf-2",3.28822245732217,3.77157430640874,3.97543754988116,5.4795367759537,3.63273706038829
"vab-2",5.65786310031004,6.86612761196667,7.33530740091586,6.36962377228831,4.92598466723326
"vab-3",5.02389460741534,7.75676689289599,7.88410199228354,6.94131481067808,5.48351924911334
"vab-8",6.88420913998592,6.79485247258509,6.98211906623046,9.14237104807911,7.91111697812576
"vab-10",5.40463322048886,7.65852482274012,9.88439325281107,8.78132106760681,8.42176465132014
"vab-15",5.26787587467331,6.56011455127221,5.6957001256241,5.5462138481499,4.1101244370421
"vav-1",6.1593167971909,7.57477345585602,6.89037220298558,6.29154770181448,5.69867765405247
"vem-1",6.55689518881214,7.313646751418,7.74986889428306,7.607321897755,8.65020442015778
"spon-1",4.4193826032423,6.4490420949388,6.63318967961729,5.01960705214171,5.37763769816763
"vet-6",7.18198385461489,3.99651944136219,3.23942654684772,3.23942654684772,3.23942654684772
"vha-2",9.44173657019335,9.90766174327093,9.97938153841621,10.6754667392765,11.4342120005167
"vha-3",4.86546957094428,4.85804995482745,5.23120045383782,7.19904196207113,7.65062805781689
"vha-4",7.72944819759959,8.05066589657032,9.57320161372206,11.9160753887096,12.7822242713848
"vha-5",4.13412752679985,4.47915126568223,8.66509740461525,10.5649923964671,11.2905708901945
"vha-6",3.90550202666199,3.92283808734887,4.66597424429317,7.32443391709741,8.77505463293122
"vha-7",5.60698390456346,4.72672229785473,4.43001089294814,6.31150260505053,5.97182500433411
"vha-8",8.16377315679291,7.94424277868354,9.26597995282967,11.357460422694,11.6852134358178
"vha-10",8.07384079647504,8.31981269369275,9.04154131904685,10.4309863221382,10.5148017435799
"vha-11",6.30570443869171,6.97547427816828,7.92983190709544,8.95700467605805,9.63910290264674
"vha-12",7.9474842891955,7.8820043366325,9.4025316129358,11.4146252380264,11.7672368816686
"vhl-1",6.08078779395465,6.83405888103859,5.94483951655138,5.91705184913982,4.44953118898478
"vhp-1",5.20599754473565,5.45417010448436,7.01445998350233,7.58383538485145,8.12286168514024
"vig-1",8.84821471269214,7.83614338199205,8.40014797420612,9.47366452125393,9.62883642334062
"vit-1",6.39883338248066,5.67340826358539,7.29722398784349,9.9424847751458,10.6979721830051
"vit-3",7.60930149151777,6.21482565280372,8.96873712022139,12.4490653850687,13.2595417939509
"vit-4",7.98539639098363,6.54879948716776,9.3970530342174,12.5316837176959,12.7575250411073
"vit-5",6.66883429916708,6.2962702793879,8.35737455430114,11.0673412529982,11.7644145586724
"vit-6",7.94490494095497,7.06544552820592,9.56847274619869,11.7321564164558,12.2703440869847
"vars-2",7.08135886146245,7.22912148965447,7.6565527986268,8.63386031278674,10.6159076306628
"wah-1",6.12322493543364,6.27331975242966,7.17674581683676,7.92659340196205,7.94103019839445
"wee-1.3",8.11938128108955,7.10689781940422,5.3320521990048,6.52313336136095,7.3936657284966
"wrk-1",6.25679553084145,8.59926783353766,9.88757550841511,10.3285668509185,8.41050435023153
"wrm-1",7.19448256329205,7.81710511948688,7.15298329443614,6.09994408500268,5.50992354817281
"wrn-1",5.31998039384337,4.49587249061508,4.68854303357635,5.91978242692859,5.25992533542253
"wars-1",5.91973504800005,6.11616250782427,6.90267639510928,7.61378907947297,8.00097553580989
"wrt-1",3.44722268509958,3.76143222219765,5.15986664846748,8.19970812949238,4.88021343250763
"wrt-2",3.65985997694401,4.23695359655335,7.36452797213276,8.06051264297162,3.91438414069483
"wrt-3",3.37769699543031,3.62155065062236,3.52663396898951,3.87692476290225,5.68655655489735
"wrt-4",3.49559049090203,3.56210487382861,3.35963100511545,6.75657449424059,4.59516770514123
"wrt-5",6.2960396726126,6.44344973388935,8.3013134763609,8.01087684815574,6.08103221611373
"wrt-6",3.55801404584391,4.26132725445778,4.58188020111966,6.67124764842408,3.85729902768826
"wrt-9",3.35241589661802,3.67955645856007,3.76807509901941,6.6226951342364,3.95057630902646
"wrt-10",5.47507795386057,10.3397332982582,10.4521382885558,5.8066254205741,5.0457459096703
"wsp-1",7.71573230930956,6.34716246835364,8.25617713135141,8.71925144890652,7.69521603863471
"wve-1",7.99614174287487,7.62606098501615,6.6701223144757,6.23724537402821,6.66988075940487
"xbp-1",6.29771996970065,7.27372009815416,8.53229865456133,9.95485774128463,10.0870052236426
"xnp-1",8.01268258551215,7.96719255608132,7.71629296873304,6.34596510851309,6.13709742858958
"zag-1",3.95496844951704,5.83485684644118,8.31770818737469,6.34338405777033,5.00420622018211
"zak-1",4.05255709253985,5.01009131223098,5.64822592328968,4.43356777820345,5.54188481237749
"zen-4",8.10025458814104,8.17875252530273,6.27774298817836,4.43422033480823,4.9454009560915
"zif-1",7.98533688631125,4.95337537787093,5.50632734674927,7.34248180075527,8.0173034140648
"zig-1",4.12667498181822,5.12895657565154,7.88963242130457,7.26532842406403,5.98935316798088
"zig-5",4.32700254053152,4.14522926144332,4.28075774939792,5.24180179250871,6.61972312468993
"zig-7",3.39999878645878,4.4095603733487,4.79417077683713,4.80665751430118,4.1713086216807
"zig-8",3.516785337693,4.42445783334672,6.86713074206857,7.30113343957269,6.11039618109176
"zip-1",3.8208657225803,4.21245268739754,5.74692270445681,5.6140554298656,5.99690246624039
"zyg-1",6.97758961650385,6.57909003253419,4.57879389737611,5.13778000600395,5.72979509389796
"zyg-11",8.57361506078006,6.44458232172505,6.74712682761941,6.38167943360889,7.24955726752141
"zyg-12",7.52329002477655,6.79220504047863,6.06337690806751,5.55653426113216,5.67472349902479
"zyx-1",5.0450010982041,4.77985842065892,8.30200469542086,9.17688084365094,10.0004236236863
"npr-3",3.3101017600834,3.46947262797683,3.34942535420808,4.3904258209221,5.68163078367296
"mak-2",6.33546368872629,7.24148529775857,7.59832417652861,7.00606405815105,6.3391147156996
"rfp-1",7.73774511715855,7.55197930032393,6.58886711299146,6.25155384934282,5.88450142996577
"alx-1",7.68370317945267,7.52532509743656,7.70533749486124,7.90804563196253,8.44118734506769
"mdt-10",7.73535618992926,8.26093182680715,7.57084513066238,6.49622000253502,6.11903933343461
"mdt-11",6.51469336095102,6.68167022326488,6.4338966670099,5.58727128097748,5.00448889454121
"mdt-15",7.45165629248983,8.29360153607413,8.87589612034278,8.22358697099248,8.18458342606605
"mdt-17",8.37209688784611,7.35732254344761,5.69072828197523,5.08371247025259,4.89477827294459
"mdt-18",7.76307981680447,7.9080921574353,7.41744403999094,7.12470594285093,6.29885567403265
"mdt-19",7.8227364199152,7.77252790385937,7.09392400040872,6.37468790656425,5.28013265452916
"mdt-22",7.3855526847352,6.20765211052224,5.79736673145516,5.79529727393456,6.13226886663576
"plin-1",8.43581415242633,6.10723018031529,6.55480185348347,7.15301451653132,7.72698404382636
"mdt-31",6.75665531474792,6.83272139465375,6.38620551120986,9.0205366033063,8.62156333051902
"tag-180",3.51081672718447,3.58971354228412,5.19984464576849,8.33265577823056,7.91534996551747
"pbrm-1",9.9101277049128,9.96284596585495,9.12198027927612,7.96805744471027,7.62835242407894
"cpna-5",3.47496719366441,4.23638037369701,7.26801017860138,6.56265990571013,5.62936833288786
"wts-1",5.98043842135694,7.03665749964174,7.66037090718863,6.1477814678912,5.66528943487293
"chd-7",8.69875936405182,9.16475784804998,9.40337977735093,7.92582108367388,6.2077885507311
"scpl-1",3.98336054754165,3.50094022565045,4.21397076421243,5.55665283182302,5.18599266881021
"tag-196",5.97379392767792,9.29149340883229,9.1693376946008,5.94545182504631,6.84435793096724
"dmd-6",7.03981954877681,7.2998475446702,9.06304676903054,9.75425172709341,9.018439050454
"2L52.1",7.03078187511124,7.59338535465496,7.36018915639423,6.20259470224814,3.74250385025915
"2RSSE.1",6.77750228817231,7.42940100006148,9.36023126390135,7.56533661773298,5.90567647209084
"cTel55X.1",8.27710117596417,9.1242287910223,7.15810807225478,5.29832640243449,5.88933557084483
"AC3.5",3.46396213756036,3.72680153165981,3.7841648320015,5.69415433320425,6.8914247027583
"ugt-2",3.23942654684772,3.4886664188944,3.98674906908581,4.10694498325387,6.19333796197267
"B0001.2",6.57784287523173,5.13564591026668,5.04446342428783,6.19339074953989,6.17529584086417
"B0001.7",7.00402178926465,4.72237949778459,4.70383104043476,5.75842545633839,6.70380749629007
"B0024.10",6.79248947779281,6.2790319983588,5.84364441631357,5.13909841356681,6.47735706928628
"B0024.13",6.5696685197619,5.23783004747343,5.50928867398853,5.5484254577233,7.20876115347088
"crm-1",4.6619266782046,5.15180244004695,6.5736103777329,4.17033815982263,6.75100421638887
"B0035.1",8.47960321416468,8.55662840415123,7.94064665975123,7.58352231527393,7.48087564303765
"B0035.3",6.97384566050137,5.3450057247789,5.84880391849707,6.09080389517661,6.68914410682327
"gspd-1",5.92249286538446,5.81259702340157,5.68923112717528,4.64834556103889,6.62143048796811
"B0035.6",7.57046778230898,5.1582374762664,5.62147897456174,6.76393753216121,7.21911531769985
"leo-1",8.17663208529818,7.69396353406279,6.4933457234271,6.48461888110688,5.54698173991307
"B0198.3",3.36259629390259,4.13568502724338,5.94201517273762,4.97422081256379,3.50885727538648
"npp-22",8.32308962088261,6.88037625348229,6.24255693566094,6.60500285666262,6.62584757509851
"calf-1",3.9171717710232,4.63260896870519,5.76302226305037,5.03581287551369,4.99774242971322
"dhcr-7",4.41782189263347,5.84243517501091,5.85394889406531,5.2838796746136,5.98145148592633
"memb-1",5.94595035744484,6.35517884611811,5.35150454304697,4.28579544517773,4.04153519154869
"B0272.3",7.7079753537499,7.96414737782946,7.19455511520116,5.85513720574278,5.91745976370341
"B0272.4",4.67225549990542,6.98035810999737,6.79279685859869,4.44891654622034,4.27110215780813
"B0284.3",4.3683627262207,5.89376162154537,4.86101497311671,5.29409546641751,5.27914968046335
"B0285.3",6.96100588743828,7.0450512013005,5.02306671461604,5.30661663689085,4.67349486275027
"B0285.4",6.56480868327125,6.52524278760693,6.0010504594182,5.5817088918936,5.70369711749506
"mnp-1",7.41049131139682,9.16055951344668,7.89148949832913,7.4579786670971,6.70600371607645
"ttr-18",4.59241005520777,5.20474189340166,6.22814954219817,6.98741645939834,10.416468105328
